frame	cv1	cv2	energy	cluster
3707	61.204851	7.429696	2.582716	1
7924	66.903637	8.414635	2.582868	1
8353	49.847264	6.563691	2.582868	1
7828	67.711711	8.297959	2.582972	1
9315	67.285657	8.499538	2.583003	1
8140	66.872114	8.395555	2.583003	1
9855	66.930919	8.355219	2.583101	1
14451	41.415723	5.958609	2.583182	2
4310	61.748594	7.523547	2.583249	1
9265	66.884666	8.407331	2.583259	1
11951	40.551176	5.845275	2.583306	2
6374	71.842370	8.705022	2.583410	1
9137	49.841875	6.574719	2.583439	1
19324	51.355412	7.071677	2.583471	1
5372	72.712349	8.953460	2.583472	1
14731	42.289502	5.886665	2.583473	2
7101	72.510582	9.031092	2.583480	1
13688	40.730855	5.640026	2.583689	2
19033	59.264549	8.266190	2.583794	1
11946	40.399179	5.610794	2.583962	2
5752	50.363158	6.461615	2.583965	1
12890	42.442025	5.934966	2.584040	2
14125	40.783429	5.645301	2.584052	2
13422	40.075786	5.756454	2.584176	2
11416	66.246047	8.498828	2.584176	1
5081	67.068925	8.329167	2.584348	1
22582	66.249861	8.385615	2.584476	1
14844	41.951566	5.812200	2.584485	2
20713	63.169486	7.787104	2.584541	1
22223	68.027884	8.618779	2.584569	1
14721	39.992056	5.737199	2.584597	2
8155	49.865749	6.541615	2.584747	1
13127	40.623395	5.629220	2.584905	2
11701	40.113461	5.765028	2.584960	2
11215	39.892655	5.711515	2.585155	2
14994	40.023480	5.744984	2.585163	2
9636	66.851146	8.395797	2.585229	1
14224	42.453183	5.938269	2.585304	2
20943	61.760001	7.525269	2.585337	1
5683	71.933441	8.722082	2.585444	1
5258	66.867246	8.368721	2.585600	1
11858	40.602116	5.854182	2.585615	2
19946	50.895036	6.967054	2.585628	1
8938	69.000048	8.348251	2.585661	1
5508	66.870796	8.366701	2.585729	1
6104	49.875302	6.534610	2.585743	1
9124	69.529191	8.391985	2.585940	1
22695	66.308465	8.426475	2.585943	1
11864	39.717473	5.623327	2.585944	2
7354	66.285801	8.396638	2.586058	1
1514	60.867667	7.373550	2.586149	1
8742	67.038803	8.456708	2.586193	1
5954	72.478911	8.849347	2.586196	1
8375	72.180814	8.773745	2.586293	1
15745	42.501477	5.970330	2.586328	2
7151	66.919865	8.429829	2.586416	1
14235	42.362464	6.009804	2.586425	2
7612	67.343707	8.512329	2.586564	1
12880	39.796546	5.681935	2.586589	2
11512	41.866295	5.998258	2.586891	2
17055	58.743122	8.202719	2.586899	1
21521	72.350320	9.040133	2.586938	1
21865	69.892343	8.865419	2.586987	1
20729	62.969144	7.748422	2.587066	1
7651	66.852835	8.368720	2.587079	1
14578	41.502159	5.735763	2.587141	2
7147	67.830427	8.296509	2.587178	1
14751	42.504342	5.967153	2.587589	2
12873	42.442555	5.931095	2.587590	2
9796	71.630688	8.665328	2.587603	1
14149	39.737888	5.607879	2.587682	2
5402	50.665808	6.453121	2.587744	1
9833	67.487453	8.299212	2.587802	1
15176	41.991180	5.818431	2.587806	2
8247	66.838241	8.371984	2.587842	1
22158	66.277699	8.484509	2.587849	1
6527	67.563351	8.548997	2.587917	1
16043	40.558292	5.848004	2.588041	2
5485	64.599918	8.058683	2.588155	1
7204	50.480811	6.862002	2.588208	1
9432	65.809549	8.281392	2.588212	1
9169	51.745979	6.478713	2.588341	1
18615	65.973767	8.312337	2.588380	1
9097	71.767571	8.689683	2.588394	1
12222	42.407342	5.917557	2.588469	2
22225	67.231774	8.494861	2.588497	1
9342	66.822091	8.400612	2.588558	1
4954	71.967823	8.727993	2.588596	1
7368	65.250512	8.178772	2.588652	1
8563	68.896807	8.340263	2.588688	1
8251	66.082350	8.333515	2.588768	1
14652	66.160901	8.579181	2.588786	1
6455	67.301362	8.506928	2.588787	1
15191	41.425780	5.723964	2.588806	2
20501	62.102499	7.586302	2.588860	1
14941	39.763341	5.600461	2.589028	2
9790	66.830307	8.408846	2.589159	1
24394	68.612346	8.704199	2.589160	1
12038	40.905931	5.656986	2.589168	2
17260	67.992432	8.615401	2.589187	1
15808	42.509318	5.984464	2.589266	2
13752	66.024756	8.654704	2.589512	1
15016	40.967706	5.663946	2.589539	2
12424	40.487261	5.615698	2.589626	2
7766	64.953340	8.123856	2.589639	1
12471	41.073592	5.676585	2.589662	2
14493	42.327000	6.013523	2.589687	2
14287	39.705854	5.638577	2.590071	2
16144	41.606274	5.750773	2.590079	2
15600	42.454273	5.933006	2.590094	2
5181	71.068183	8.574528	2.590388	1
7603	72.716855	8.997507	2.590590	1
8863	51.024057	6.998870	2.590593	1
7978	66.348409	8.419596	2.590775	1
15296	42.507189	5.959207	2.590783	2
6413	67.011423	8.457666	2.590819	1
15690	41.188814	5.690749	2.590979	2
14957	42.514844	5.965054	2.591127	2
22429	65.865187	8.289424	2.591138	1
13870	41.305337	5.949413	2.591162	2
12103	39.715407	5.609880	2.591307	2
4329	61.556058	7.488599	2.591438	1
14827	41.493694	5.733094	2.591444	2
5790	50.658115	6.452188	2.591610	1
5935	49.894946	6.519679	2.591688	1
22445	69.681143	8.842054	2.591695	1
16094	41.788929	5.994628	2.591735	2
17306	66.352643	8.434001	2.591837	1
9679	53.459245	6.577867	2.591852	1
22484	68.341057	8.667102	2.591918	1
22147	66.358411	8.424623	2.591935	1
8867	50.363952	6.830383	2.592021	1
9205	67.298065	8.508948	2.592071	1
11248	40.888651	5.654133	2.592126	2
15558	42.266080	5.875597	2.592140	2
15082	41.126628	5.682428	2.592142	2
21498	63.647193	7.877088	2.592186	1
10698	66.316250	8.383616	2.592208	1
9788	66.358141	8.430647	2.592223	1
17949	54.352673	7.617166	2.592313	1
8650	71.828097	8.699866	2.592364	1
12835	41.803057	5.782350	2.592398	2
9656	72.742543	8.974595	2.592521	1
12585	39.949259	5.587534	2.592523	2
5768	72.567177	9.031339	2.592542	1
5832	49.837062	6.550271	2.592564	1
14132	39.764756	5.675455	2.592708	2
22190	65.799080	8.276112	2.592773	1
7304	66.878282	8.346482	2.592830	1
8035	68.571629	8.699734	2.592866	1
12673	42.052497	6.010984	2.592918	2
15965	42.351123	6.015017	2.593141	2
12842	42.477818	6.003652	2.593236	2
21833	67.085957	8.474219	2.593237	1
22443	68.027156	8.622198	2.593249	1
13316	41.636697	5.754492	2.593322	2
14217	39.760727	5.674505	2.593377	2
11158	66.372716	8.409100	2.593389	1
9185	71.202212	8.593941	2.593497	1
9334	66.954083	8.333082	2.593564	1
13398	39.704540	5.646726	2.593621	2
8560	72.038567	8.740825	2.593706	1
14291	42.021996	6.009933	2.593810	2
12027	39.778466	5.593883	2.593834	2
9597	68.545113	8.696381	2.593869	1
12716	39.766535	5.677218	2.593878	2
24473	71.616227	9.022237	2.593914	1
11702	40.711284	5.873572	2.593965	2
7002	66.849031	8.349878	2.594000	1
21468	63.517258	7.851849	2.594053	1
13681	66.355058	8.449752	2.594120	1
7598	51.324146	6.461618	2.594318	1
9761	49.979519	6.699953	2.594325	1
5910	68.013272	8.296808	2.594427	1
11411	42.464800	5.932452	2.594460	2
7036	66.326258	8.473106	2.594503	1
5487	66.764772	8.370869	2.594559	1
8891	72.426424	8.830665	2.594588	1
5362	66.877540	8.343210	2.594679	1
11226	42.473873	5.935769	2.594728	2
8723	50.004166	6.710720	2.594764	1
15290	39.951785	5.732502	2.594790	2
14835	40.854413	5.649527	2.594793	2
12642	40.786800	5.884887	2.594881	2
13153	42.169506	5.851918	2.594883	2
6213	69.757913	8.412194	2.594922	1
14920	40.198855	5.786663	2.594995	2
18161	53.922788	7.549976	2.595138	1
8924	66.179222	8.343901	2.595233	1
14993	40.485531	5.838514	2.595313	2
15718	41.361996	5.956846	2.595333	2
5523	66.759538	8.410738	2.595398	1
13018	41.133892	5.682344	2.595414	2
12331	40.135388	5.774044	2.595447	2
17303	69.066061	8.766727	2.595514	1
18637	66.361144	8.453237	2.595567	1
8111	72.421808	9.041979	2.595620	1
12689	41.398073	5.717808	2.595655	2
14233	42.252527	5.870392	2.595712	2
8075	66.902713	8.337430	2.595726	1
8803	66.868740	8.438003	2.595763	1
9239	66.312563	8.370635	2.595878	1
9585	68.668779	8.323979	2.595897	1
21553	68.847431	8.738103	2.595955	1
24672	69.354409	8.803480	2.595989	1
7807	51.110657	7.020199	2.596036	1
8411	71.984049	8.729055	2.596068	1
26377	71.921945	8.716781	2.596105	1
8142	68.848313	8.335217	2.596154	1
8298	70.610388	8.510019	2.596193	1
15579	40.817720	5.889694	2.596198	2
7007	68.315751	8.664998	2.596230	1
11580	42.535882	5.969200	2.596285	2
7299	66.787924	8.357638	2.596308	1
22210	66.349099	8.465047	2.596336	1
8386	72.637076	9.025187	2.596425	1
14698	40.461169	5.834817	2.596448	2
9209	66.712044	8.386797	2.596454	1
7269	49.854420	6.531870	2.596626	1
7876	50.005381	6.712407	2.596671	1
20949	62.470725	7.652886	2.596830	1
21790	65.623436	8.751158	2.596909	1
22245	67.106498	8.313201	2.597084	1
18526	66.694564	8.395010	2.597473	1
5325	50.239422	6.463915	2.597494	1
15159	41.715979	5.765897	2.597501	2
12077	42.029941	5.821982	2.597516	2
20777	60.933476	7.382802	2.597519	1
22725	66.301550	8.500654	2.597586	1
12525	40.780253	5.640671	2.597751	2
9663	66.718476	8.371540	2.597766	1
5601	49.855870	6.529650	2.597833	1
12949	42.530328	5.995791	2.597860	2
14168	66.100668	8.628835	2.597907	1
13607	42.529334	5.958877	2.597933	2
11433	39.796423	5.690995	2.598000	2
11811	66.261649	8.528945	2.598095	1
9153	71.900674	8.712099	2.598106	1
22544	66.694190	8.378358	2.598181	1
8200	70.795101	8.534162	2.598211	1
14771	66.382588	8.452707	2.598249	1
21535	66.706237	8.408710	2.598287	1
8031	67.538903	8.293000	2.598476	1
7433	50.645876	6.909138	2.598531	1
13252	42.548809	5.981033	2.598672	2
13044	40.135069	5.775284	2.598688	2
13583	40.935923	5.906718	2.598792	2
12757	66.319429	8.492936	2.598834	1
22606	66.436175	8.392663	2.598839	1
4709	60.703915	7.345636	2.598916	1
14661	42.403169	5.907970	2.598989	2
11092	66.173792	8.589180	2.599045	1
12119	40.974445	5.661825	2.599050	2
7569	49.824962	6.548019	2.599102	1
9168	50.965933	6.987592	2.599210	1
22426	66.350236	8.368859	2.599372	1
18922	53.440027	7.471277	2.599430	1
7377	66.465301	8.408607	2.599498	1
14796	42.032766	6.012775	2.599502	2
11660	41.657364	5.986759	2.599620	2
14918	39.819897	5.699466	2.599622	2
7767	72.156315	9.045173	2.599672	1
7884	49.930337	6.502802	2.599697	1
4297	60.434124	7.303279	2.599705	1
15289	42.210588	5.858689	2.599727	2
17523	66.362126	8.370056	2.599747	1
7378	66.418229	8.380841	2.599907	1
22309	70.367162	8.919928	2.600000	1
9254	65.588276	8.234053	2.600010	1
14248	41.029967	5.919371	2.600050	2
7851	66.959166	8.324475	2.600061	1
7371	66.642686	8.383957	2.600082	1
12575	41.296153	5.702231	2.600093	2
13606	40.822095	5.644323	2.600333	2
12937	60.905373	8.462772	2.600347	1
24870	66.856503	8.444601	2.600361	1
17235	66.808349	8.436563	2.600377	1
14826	41.397593	5.962187	2.600459	2
21120	61.640393	7.502059	2.600474	1
9442	69.542812	8.390164	2.600531	1
5553	71.755228	8.684222	2.600575	1
6188	66.445459	8.432744	2.600676	1
11794	42.476532	5.930615	2.600685	2
22767	66.704796	8.362695	2.600760	1
5833	49.819970	6.549261	2.600777	1
11356	39.938445	5.732230	2.600802	2
18030	55.163027	7.738694	2.600806	1
21507	66.687590	8.366033	2.600874	1
5679	50.373366	6.455770	2.600893	1
22269	67.033895	8.316085	2.600908	1
2657	60.086269	7.250584	2.600911	1
7680	66.494097	8.413849	2.600957	1
24560	71.160653	8.992704	2.601033	1
12067	40.332504	5.814013	2.601062	2
12055	41.778175	5.997092	2.601079	2
6980	66.302856	8.509863	2.601105	1
22749	66.466280	8.426694	2.601122	1
5548	50.792717	6.449751	2.601149	1
9264	66.524662	8.403825	2.601172	1
14454	42.234138	6.020337	2.601219	2
9060	65.449218	8.208855	2.601312	1
13419	39.672008	5.610683	2.601404	2
8933	66.426269	8.375642	2.601450	1
8118	67.563338	8.556684	2.601472	1
12382	66.086867	8.639823	2.601490	1
12214	41.440478	5.966936	2.601513	2
8662	66.853916	8.335482	2.601621	1
16994	57.797137	8.087092	2.601683	1
11653	41.456457	5.724333	2.601720	2
5735	66.599386	8.409036	2.601753	1
7333	67.526150	8.551217	2.601772	1
5861	72.230776	9.046733	2.601805	1
10848	67.532496	8.552245	2.601888	1
5931	66.509193	8.417841	2.601892	1
6898	67.351001	8.296109	2.601914	1
5744	49.809713	6.558789	2.601977	1
8769	72.752072	8.950758	2.602058	1
8926	66.478290	8.428863	2.602156	1
14457	66.578844	8.411736	2.602210	1
13974	42.187619	5.852378	2.602320	2
11566	41.138801	5.933569	2.602326	2
8230	65.412967	8.201962	2.602330	1
15101	42.542732	5.958809	2.602336	2
9527	51.568912	6.468896	2.602446	1
14072	42.255353	5.867561	2.602448	2
13234	42.227758	5.861215	2.602479	2
18406	52.575517	7.319429	2.602491	1
15404	41.232577	5.944685	2.602507	2
11469	40.472417	5.838703	2.602514	2
22251	68.185712	8.299313	2.602518	1
9586	66.856925	8.333735	2.602522	1
5124	72.429239	8.827970	2.602621	1
12344	42.522508	5.947265	2.602744	2
20927	64.928174	8.114707	2.602987	1
8848	66.706316	8.427601	2.602998	1
13582	40.004394	5.748907	2.603051	2
9471	66.876033	8.330506	2.603089	1
17455	55.752892	7.821666	2.603107	1
14582	66.690844	8.426260	2.603195	1
11565	42.565920	5.980167	2.603315	2
26705	68.184111	8.648831	2.603443	1
8181	66.356216	8.359118	2.603484	1
9097	49.854494	6.642243	2.603533	1
20967	60.683524	7.341821	2.603535	1
13141	39.686543	5.600271	2.603573	2
9221	67.445657	8.540137	2.603666	1
12286	42.529275	5.949246	2.603676	2
24686	70.839840	8.966309	2.603680	1
14686	66.221527	8.568027	2.603911	1
12425	41.403730	5.716026	2.603988	2
13711	41.695160	5.760292	2.604050	2
7282	69.794061	8.413961	2.604120	1
8170	49.898088	6.668529	2.604162	1
9267	66.647663	8.425268	2.604168	1
8991	66.361935	8.485441	2.604289	1
15985	41.516350	5.975352	2.604344	2
9251	66.902109	8.325610	2.604522	1
15446	41.468947	5.725268	2.604579	2
6519	66.680527	8.354931	2.604749	1
15316	40.958793	5.658261	2.604845	2
22483	66.503347	8.369277	2.604859	1
12131	66.149190	8.612477	2.604863	1
14314	66.822384	8.447690	2.604924	1
5464	51.519801	6.466528	2.604995	1
9177	66.994399	8.472753	2.605000	1
9384	54.903782	6.683624	2.605179	1
21552	66.379627	8.357862	2.605292	1
5037	71.350483	8.614373	2.605341	1
5918	72.729682	8.930622	2.605351	1
3293	61.469764	7.471742	2.605409	1
22538	66.728670	8.346331	2.605465	1
4966	72.557247	8.863191	2.605535	1
7274	67.044923	8.480907	2.605546	1
8043	51.125518	6.453880	2.605605	1
9063	50.537405	6.449919	2.605619	1
9848	53.138920	6.554629	2.605655	1
20765	62.620651	7.679437	2.605745	1
9078	67.994037	8.622411	2.605763	1
12317	40.765272	5.636599	2.605956	2
13988	39.821158	5.703848	2.605963	2
16024	42.555324	5.959621	2.606083	2
7004	53.633318	6.588113	2.606146	1
24489	72.182060	9.047812	2.606213	1
11218	40.666226	5.626520	2.606230	2
14062	40.708725	5.877029	2.606396	2
12079	41.528838	5.733576	2.606434	2
9262	66.563966	8.433467	2.606449	1
18203	57.332462	8.029180	2.606466	1
5386	68.371096	8.305663	2.606496	1
4781	60.044875	7.243817	2.606499	1
7888	67.280954	8.517262	2.606627	1
13035	42.405763	5.903407	2.606684	2
8458	72.499685	8.845519	2.606730	1
17569	66.707274	8.346409	2.606802	1
11237	67.136701	8.495821	2.606806	1
9771	67.300559	8.295240	2.606856	1
5089	71.222862	8.594114	2.606885	1
12151	39.926195	5.732218	2.606891	2
26665	72.517734	9.043001	2.606904	1
7149	67.014002	8.477829	2.606917	1
13941	40.334938	5.598125	2.606927	2
6250	50.073735	6.474835	2.606940	1
12224	41.366314	5.709775	2.607145	2
7311	66.530581	8.361491	2.607175	1
24415	72.620937	9.034673	2.607188	1
13289	41.591032	5.983313	2.607247	2
15455	66.609086	8.356656	2.607276	1
12882	63.158932	8.692269	2.607317	1
19259	53.369417	7.460594	2.607320	1
24726	66.000156	8.679780	2.607337	1
16036	41.045846	5.923556	2.607349	2
17460	55.717381	7.817311	2.607362	1
9231	66.348226	8.349568	2.607433	1
5740	50.113389	6.470335	2.607503	1
22185	66.464869	8.455026	2.607548	1
11761	39.650077	5.633811	2.607559	2
9573	68.096358	8.294884	2.607614	1
19735	53.193355	7.430561	2.607739	1
5781	72.252406	8.782625	2.607784	1
22486	72.560184	8.862897	2.607846	1
11749	39.642695	5.622354	2.607877	2
11549	42.545587	5.951366	2.607905	2
5800	67.929366	8.613964	2.607996	1
22686	66.612264	8.436845	2.608032	1
13027	40.658506	5.625170	2.608177	2
8856	72.646503	8.891549	2.608338	1
12219	41.796638	5.775654	2.608350	2
8653	66.662954	8.348391	2.608356	1
13678	66.542939	8.357606	2.608411	1
6785	68.759261	8.729932	2.608455	1
5604	49.828796	6.629790	2.608474	1
12374	39.697200	5.591868	2.608491	2
6379	66.085369	8.311060	2.608692	1
7014	66.561084	8.355902	2.608778	1
6205	66.504446	8.356959	2.608827	1
22488	66.532703	8.356701	2.608842	1
24654	72.698394	9.024101	2.608872	1
7322	67.479886	8.289181	2.608955	1
9508	67.441739	8.542801	2.608960	1
5937	72.324934	8.799170	2.609027	1
14949	41.824301	5.780133	2.609038	2
12018	39.685588	5.658685	2.609103	2
12524	39.659462	5.644737	2.609165	2
7006	66.362995	8.347601	2.609248	1
13835	40.135704	5.779594	2.609377	2
7111	49.828832	6.529205	2.609431	1
24165	66.633888	8.348769	2.609511	1
22425	66.067027	8.307277	2.609635	1
6674	72.044524	8.737159	2.610091	1
11285	42.352300	5.887011	2.610114	2
12799	42.589589	5.979177	2.610136	2
14043	39.898125	5.726851	2.610154	2
15263	42.119838	5.834651	2.610227	2
15577	42.121706	5.835008	2.610280	2
13562	40.601365	5.861914	2.610287	2
5026	72.744926	8.933606	2.610292	1
13648	40.347187	5.597835	2.610371	2
5708	66.532572	8.352634	2.610445	1
1913	59.594169	7.178830	2.610476	1
7941	69.444114	8.818200	2.610541	1
11569	39.882121	5.723015	2.610613	2
18090	52.548344	7.315865	2.610622	1
7610	66.739193	8.449204	2.610707	1
17158	57.312529	8.027124	2.610754	1
14107	40.388080	5.827110	2.610806	2
7339	71.377683	8.617429	2.610962	1
17215	66.590540	8.445825	2.610986	1
24734	66.334077	8.516942	2.611010	1
19031	59.292187	8.272308	2.611118	1
12928	39.742039	5.583723	2.611189	2
12732	40.066927	5.581497	2.611377	2
12315	40.043432	5.761144	2.611401	2
12618	40.602079	5.618787	2.611441	2
14564	66.396174	8.346182	2.611469	1
24827	67.252590	8.516787	2.611639	1
12048	66.780523	8.454865	2.611791	1
8315	69.237638	8.792931	2.611825	1
17130	58.284166	8.148709	2.611885	1
7219	66.522451	8.349454	2.611891	1
14213	40.506491	5.610042	2.611898	2
13596	39.726051	5.584633	2.612039	2
19891	54.178960	7.593007	2.612115	1
14954	41.020830	5.921768	2.612124	2
22747	66.150266	8.316624	2.612339	1
18944	53.427740	7.471237	2.612376	1
16964	58.853575	8.218895	2.612598	1
20585	62.341249	7.626404	2.612708	1
12813	42.545119	5.945034	2.612770	2
13968	42.133327	5.836247	2.612985	2
14102	39.924516	5.734737	2.612996	2
4662	61.904111	7.546941	2.613045	1
5744	67.003855	8.307672	2.613149	1
20432	61.449544	7.467199	2.613235	1
19684	52.936765	7.386614	2.613239	1
6559	72.255927	8.781507	2.613427	1
20186	58.870280	8.221028	2.613444	1
9525	72.349996	8.803559	2.613551	1
17097	57.379921	8.035964	2.613666	1
12810	42.312989	5.875393	2.613704	2
7624	50.421227	6.450233	2.613815	1
12001	40.393484	5.600150	2.613860	2
9776	70.878981	8.542436	2.613861	1
12447	40.186834	5.586221	2.613931	2
11605	39.695735	5.667981	2.613998	2
5146	51.772918	6.475637	2.614063	1
13713	42.378190	5.891348	2.614157	2
7067	67.805926	8.286485	2.614263	1
6824	49.903182	6.679232	2.614308	1
8034	72.626700	8.880809	2.614376	1
16688	51.638565	7.138854	2.614379	1
11513	41.999804	6.016769	2.614391	2
20885	62.752545	7.702723	2.614601	1
13337	42.543167	5.942094	2.614707	2
9255	66.902305	8.314116	2.614930	1
13411	40.384051	5.599061	2.614970	2
24869	67.205209	8.512685	2.615155	1
8240	72.549619	8.855936	2.615341	1
22330	66.208048	8.595681	2.615430	1
22252	66.163191	8.314574	2.615697	1
8979	69.243498	8.794665	2.615711	1
13220	39.649269	5.648720	2.615782	2
14568	39.635063	5.640125	2.615808	2
14389	42.610941	5.982554	2.615919	2
13975	39.633298	5.639248	2.616004	2
14741	66.603880	8.457231	2.616025	1
14860	42.401211	5.896184	2.616213	2
6195	50.875189	6.447033	2.616246	1
24288	72.378978	9.051784	2.616356	1
14840	41.733488	5.762465	2.616404	2
7540	72.499638	8.841101	2.616443	1
10645	56.157485	7.877995	2.616477	1
19762	54.220145	7.600053	2.616497	1
5159	70.908370	8.975408	2.616511	1
11311	40.005491	5.755014	2.616605	2
24512	71.469179	9.019074	2.616643	1
18192	54.890286	7.701245	2.616787	1
8694	72.551932	9.045970	2.616855	1
17341	66.340797	8.526584	2.616938	1
6356	71.128717	8.577699	2.616984	1
13268	42.612606	5.979175	2.616988	2
19760	54.265779	7.607238	2.617197	1
24328	66.930847	8.309591	2.617232	1
11232	39.776689	5.577300	2.617277	2
7683	65.940708	8.281247	2.617321	1
14894	39.879547	5.725740	2.617339	2
12230	40.995546	5.920053	2.617451	2
14245	42.551449	6.018100	2.617533	2
12947	40.047024	5.578259	2.617577	2
11292	40.688490	5.877381	2.617581	2
12501	40.382332	5.598077	2.617585	2
5289	68.235039	8.296776	2.617817	1
6569	72.273918	8.784096	2.617900	1
5573	70.365410	8.474886	2.617990	1
13967	40.414820	5.600473	2.618038	2
12234	42.200626	5.848048	2.618179	2
9457	68.024776	8.289572	2.618258	1
16889	54.689254	7.671734	2.618265	1
14906	40.318063	5.817281	2.618277	2
9350	71.039861	8.564366	2.618278	1
8821	57.775818	6.951773	2.618291	1
7400	72.032782	8.732382	2.618361	1
11123	66.118482	8.644230	2.618374	1
12275	66.019333	8.682191	2.618380	1
6322	70.318403	8.469155	2.618385	1
26702	66.443689	8.489454	2.618430	1
13504	41.347689	5.703776	2.618536	2
15174	40.503287	5.848888	2.618596	2
13121	41.557018	5.983674	2.618661	2
6943	67.617163	8.573772	2.618748	1
13926	39.976938	5.749565	2.618801	2
13813	40.220081	5.799504	2.618855	2
9071	68.528683	8.701988	2.618985	1
8572	71.852143	8.697233	2.619084	1
24878	64.214817	8.765410	2.619088	1
15887	42.310643	5.872086	2.619153	2
6004	72.056143	8.736846	2.619253	1
15524	42.369135	6.030203	2.619254	2
12128	40.076602	5.578748	2.619327	2
11315	42.251655	6.029302	2.619459	2
24229	65.894017	8.717131	2.619598	1
13565	39.605502	5.613085	2.619631	2
15764	42.398828	5.893543	2.619655	2
5930	49.776807	6.551650	2.619683	1
7846	68.818518	8.741028	2.619743	1
18616	66.000265	8.288020	2.619842	1
7843	68.032705	8.289296	2.619885	1
12047	42.572047	5.948006	2.620252	2
12192	40.071026	5.770529	2.620277	2
22729	67.160325	8.510695	2.620436	1
5687	49.768987	6.583440	2.620487	1
8467	72.745042	8.923080	2.620546	1
22567	67.750818	8.593783	2.620619	1
12786	41.991980	5.805859	2.620677	2
12656	39.601706	5.615306	2.620722	2
21511	65.338972	8.180786	2.620915	1
5504	71.427898	8.623230	2.620951	1
4275	61.572810	7.487414	2.621103	1
22587	66.958649	8.486124	2.621144	1
7759	66.224793	8.595500	2.621241	1
16169	41.688855	5.996434	2.621246	2
12211	66.297088	8.557249	2.621400	1
12037	66.154432	8.631296	2.621423	1
5808	50.349118	6.450319	2.621469	1
7892	68.576705	8.312330	2.621505	1
15713	42.632230	5.990798	2.621563	2
7374	68.584432	8.710360	2.621671	1
5097	71.580379	8.648305	2.621715	1
11923	40.914875	5.648272	2.621721	2
15880	42.472419	6.028902	2.621743	2
8115	50.210821	6.457066	2.621743	1
14404	41.387223	5.967487	2.621767	2
7337	67.673424	8.282677	2.621773	1
5969	49.989503	6.478561	2.621934	1
11318	41.400116	5.968941	2.622074	2
21473	67.650013	8.282469	2.622123	1
14090	39.696419	5.675064	2.622128	2
18852	52.050981	7.223431	2.622140	1
8441	66.419598	8.329324	2.622173	1
22541	68.435577	8.690331	2.622268	1
5630	66.063529	8.294654	2.622355	1
12670	42.067345	5.819441	2.622373	2
8209	65.989834	8.284421	2.622379	1
3109	60.072939	7.246067	2.622545	1
9136	66.236546	8.315254	2.622604	1
5008	49.801528	6.526946	2.622654	1
6856	72.564882	8.856874	2.622736	1
8859	50.780580	6.444654	2.622831	1
12714	41.766275	6.003401	2.622857	2
11685	39.634744	5.650223	2.622872	2
19708	51.246435	7.057207	2.622948	1
14020	41.780257	6.004564	2.622996	2
14364	40.453740	5.602080	2.622997	2
5286	50.834590	6.445046	2.623142	1
26553	72.035595	9.049887	2.623142	1
13248	39.601484	5.629037	2.623248	2
26459	70.014363	8.887673	2.623304	1
15145	41.939528	5.795374	2.623313	2
7258	66.426754	8.505303	2.623454	1
22277	66.009316	8.689260	2.623456	1
6219	49.857605	6.504461	2.623467	1
22141	66.726554	8.470549	2.623581	1
26770	67.640935	8.579592	2.623616	1
13001	39.673885	5.667975	2.623659	2
13608	39.675865	5.580888	2.623814	2
8974	66.458848	8.327935	2.623831	1
9392	50.178746	6.787323	2.623881	1
5131	71.625765	8.655495	2.624052	1
15362	39.632592	5.650721	2.624184	2
6334	50.036187	6.471353	2.624201	1
24525	66.355859	8.323200	2.624237	1
18790	53.114046	7.419520	2.624240	1
22740	66.460337	8.496922	2.624262	1
7738	71.523069	8.638079	2.624276	1
24697	70.218702	8.910041	2.624278	1
26683	67.324715	8.285144	2.624302	1
6960	71.289072	8.600461	2.624372	1
11017	65.708421	8.751407	2.624386	1
6661	69.096091	8.778330	2.624597	1
11716	40.635680	5.871506	2.624599	2
4803	61.275481	7.436038	2.624636	1
13306	66.183919	8.621135	2.624645	1
13971	42.437936	5.900976	2.624660	2
8820	66.501414	8.327017	2.624662	1
7594	66.935116	8.302686	2.624743	1
13989	39.832168	5.717346	2.624850	2
22451	70.391217	8.928161	2.625006	1
21485	64.188985	7.972288	2.625291	1
9086	72.025341	8.728856	2.625516	1
26655	70.858262	8.973079	2.625528	1
13165	39.597078	5.599006	2.625653	2
18685	55.819992	7.833585	2.625689	1
7278	70.754336	8.522961	2.625698	1
16118	41.231518	5.685979	2.625814	2
9396	69.479566	8.379052	2.625859	1
6914	71.638790	8.657272	2.625988	1
5222	68.026672	8.287268	2.626005	1
14388	42.496932	6.030482	2.626018	2
12339	41.297586	5.694728	2.626056	2
12172	66.184942	8.622509	2.626114	1
12019	66.429362	8.509843	2.626199	1
10210	66.612085	8.476406	2.626210	1
6121	71.925238	8.709105	2.626336	1
11852	39.646144	5.659221	2.626344	2
22462	72.827421	8.977367	2.626439	1
13278	42.221403	5.848841	2.626574	2
5555	49.932914	6.485200	2.626594	1
13807	66.574777	8.480471	2.626680	1
15423	39.586758	5.604347	2.626695	2
7303	67.429084	8.551574	2.626702	1
22162	67.940149	8.623190	2.626785	1
14677	66.996319	8.496079	2.626811	1
18088	54.846127	7.696092	2.626828	1
14532	39.585549	5.605228	2.626838	2
12376	41.136394	5.673415	2.626852	2
6754	71.142502	8.577633	2.626852	1
14534	42.167050	5.837341	2.627064	2
5758	66.742433	8.476249	2.627090	1
7910	50.061801	6.467209	2.627115	1
22619	69.115343	8.781454	2.627182	1
